STOP_ID,DIRECTION_ID,STOP_NAME,STATION_NAME,STATION_DESCRIPTIVE_NAME,MAP_ID,ADA,RED,BLUE,G,BRN,P,Pexp,Y,Pnk,O,Location,Lat,Lon,zips,Community Area,Zipcode,Pop2010
30083,W,Cicero (54th/Cermak-bound),Cicero,Cicero (Pink Line),40420,True,False,False,False,False,False,False,False,True,False,"41.85182, -87.745336",41.85182,-87.745336,60804,25,60804,0
30083,W,Cicero (54th/Cermak-bound),Cicero,Cicero (Pink Line),40420,True,False,False,False,False,False,False,False,True,False,"41.85182, -87.745336",41.85182,-87.745336,60804,56,60804,0
30082,E,Cicero (Loop-bound),Cicero,Cicero (Pink Line),40420,True,False,False,False,False,False,False,False,True,False,"41.85182, -87.745336",41.85182,-87.745336,60804,25,60804,0
30082,E,Cicero (Loop-bound),Cicero,Cicero (Pink Line),40420,True,False,False,False,False,False,False,False,True,False,"41.85182, -87.745336",41.85182,-87.745336,60804,56,60804,0
30192,S,69th (95th-bound),69th,69th (Red Line),40990,True,True,False,False,False,False,False,False,False,False,"41.768367, -87.625724",41.768367,-87.625724,60621,40,60621,469
30192,S,69th (95th-bound),69th,69th (Red Line),40990,True,True,False,False,False,False,False,False,False,False,"41.768367, -87.625724",41.768367,-87.625724,60621,68,60621,29777
30192,S,69th (95th-bound),69th,69th (Red Line),40990,True,True,False,False,False,False,False,False,False,False,"41.768367, -87.625724",41.768367,-87.625724,60621,69,60621,5666
30191,N,69th (Howard-bound),69th,69th (Red Line),40990,True,True,False,False,False,False,False,False,False,False,"41.768367, -87.625724",41.768367,-87.625724,60621,40,60621,469
30191,N,69th (Howard-bound),69th,69th (Red Line),40990,True,True,False,False,False,False,False,False,False,False,"41.768367, -87.625724",41.768367,-87.625724,60621,68,60621,29777
30191,N,69th (Howard-bound),69th,69th (Red Line),40990,True,True,False,False,False,False,False,False,False,False,"41.768367, -87.625724",41.768367,-87.625724,60621,69,60621,5666
30184,W,Halsted/63rd (Ashland-bound),Halsted,Halsted (Green Line),40940,True,False,False,True,False,False,False,False,False,False,"41.778943, -87.644244",41.778943,-87.644244,60621,40,60621,469
30184,W,Halsted/63rd (Ashland-bound),Halsted,Halsted (Green Line),40940,True,False,False,True,False,False,False,False,False,False,"41.778943, -87.644244",41.778943,-87.644244,60621,68,60621,29777
30184,W,Halsted/63rd (Ashland-bound),Halsted,Halsted (Green Line),40940,True,False,False,True,False,False,False,False,False,False,"41.778943, -87.644244",41.778943,-87.644244,60621,69,60621,5666
30183,E,Halsted/63rd (Harlem-bound),Halsted,Halsted (Green Line),40940,True,False,False,True,False,False,False,False,False,False,"41.778943, -87.644244",41.778943,-87.644244,60621,40,60621,469
30183,E,Halsted/63rd (Harlem-bound),Halsted,Halsted (Green Line),40940,True,False,False,True,False,False,False,False,False,False,"41.778943, -87.644244",41.778943,-87.644244,60621,68,60621,29777
30183,E,Halsted/63rd (Harlem-bound),Halsted,Halsted (Green Line),40940,True,False,False,True,False,False,False,False,False,False,"41.778943, -87.644244",41.778943,-87.644244,60621,69,60621,5666
30178,S,63rd (95th-bound),63rd,63rd (Red Line),40910,True,True,False,False,False,False,False,False,False,False,"41.780536, -87.630952",41.780536,-87.630952,60621,40,60621,469
30178,S,63rd (95th-bound),63rd,63rd (Red Line),40910,True,True,False,False,False,False,False,False,False,False,"41.780536, -87.630952",41.780536,-87.630952,60621,68,60621,29777
30178,S,63rd (95th-bound),63rd,63rd (Red Line),40910,True,True,False,False,False,False,False,False,False,False,"41.780536, -87.630952",41.780536,-87.630952,60621,69,60621,5666
30177,N,63rd (Howard-bound),63rd,63rd (Red Line),40910,True,True,False,False,False,False,False,False,False,False,"41.780536, -87.630952",41.780536,-87.630952,60621,40,60621,469
30177,N,63rd (Howard-bound),63rd,63rd (Red Line),40910,True,True,False,False,False,False,False,False,False,False,"41.780536, -87.630952",41.780536,-87.630952,60621,68,60621,29777
30177,N,63rd (Howard-bound),63rd,63rd (Red Line),40910,True,True,False,False,False,False,False,False,False,False,"41.780536, -87.630952",41.780536,-87.630952,60621,69,60621,5666
30047,S,79th (95th-bound),79th,79th (Red Line),40240,True,True,False,False,False,False,False,False,False,False,"41.750419, -87.625112",41.750419,-87.625112,60620,44,60620,3304
30047,S,79th (95th-bound),79th,79th (Red Line),40240,True,True,False,False,False,False,False,False,False,False,"41.750419, -87.625112",41.750419,-87.625112,60620,49,60620,3392
30047,S,79th (95th-bound),79th,79th (Red Line),40240,True,True,False,False,False,False,False,False,False,False,"41.750419, -87.625112",41.750419,-87.625112,60620,68,60620,328
30047,S,79th (95th-bound),79th,79th (Red Line),40240,True,True,False,False,False,False,False,False,False,False,"41.750419, -87.625112",41.750419,-87.625112,60620,69,60620,2847
30047,S,79th (95th-bound),79th,79th (Red Line),40240,True,True,False,False,False,False,False,False,False,False,"41.750419, -87.625112",41.750419,-87.625112,60620,70,60620,1085
30047,S,79th (95th-bound),79th,79th (Red Line),40240,True,True,False,False,False,False,False,False,False,False,"41.750419, -87.625112",41.750419,-87.625112,60620,71,60620,48743
30047,S,79th (95th-bound),79th,79th (Red Line),40240,True,True,False,False,False,False,False,False,False,False,"41.750419, -87.625112",41.750419,-87.625112,60620,72,60620,4
30047,S,79th (95th-bound),79th,79th (Red Line),40240,True,True,False,False,False,False,False,False,False,False,"41.750419, -87.625112",41.750419,-87.625112,60620,73,60620,12513
30046,N,79th (Howard-bound),79th,79th (Red Line),40240,True,True,False,False,False,False,False,False,False,False,"41.750419, -87.625112",41.750419,-87.625112,60620,44,60620,3304
30046,N,79th (Howard-bound),79th,79th (Red Line),40240,True,True,False,False,False,False,False,False,False,False,"41.750419, -87.625112",41.750419,-87.625112,60620,49,60620,3392
30046,N,79th (Howard-bound),79th,79th (Red Line),40240,True,True,False,False,False,False,False,False,False,False,"41.750419, -87.625112",41.750419,-87.625112,60620,68,60620,328
30046,N,79th (Howard-bound),79th,79th (Red Line),40240,True,True,False,False,False,False,False,False,False,False,"41.750419, -87.625112",41.750419,-87.625112,60620,69,60620,2847
30046,N,79th (Howard-bound),79th,79th (Red Line),40240,True,True,False,False,False,False,False,False,False,False,"41.750419, -87.625112",41.750419,-87.625112,60620,70,60620,1085
30046,N,79th (Howard-bound),79th,79th (Red Line),40240,True,True,False,False,False,False,False,False,False,False,"41.750419, -87.625112",41.750419,-87.625112,60620,71,60620,48743
30046,N,79th (Howard-bound),79th,79th (Red Line),40240,True,True,False,False,False,False,False,False,False,False,"41.750419, -87.625112",41.750419,-87.625112,60620,72,60620,4
30046,N,79th (Howard-bound),79th,79th (Red Line),40240,True,True,False,False,False,False,False,False,False,False,"41.750419, -87.625112",41.750419,-87.625112,60620,73,60620,12513
30275,N,87th (Howard-bound),87th,87th (Red Line),41430,True,True,False,False,False,False,False,False,False,False,"41.735372, -87.624717",41.735372,-87.624717,60620,44,60620,3304
30275,N,87th (Howard-bound),87th,87th (Red Line),41430,True,True,False,False,False,False,False,False,False,False,"41.735372, -87.624717",41.735372,-87.624717,60620,49,60620,3392
30275,N,87th (Howard-bound),87th,87th (Red Line),41430,True,True,False,False,False,False,False,False,False,False,"41.735372, -87.624717",41.735372,-87.624717,60620,68,60620,328
30275,N,87th (Howard-bound),87th,87th (Red Line),41430,True,True,False,False,False,False,False,False,False,False,"41.735372, -87.624717",41.735372,-87.624717,60620,69,60620,2847
30275,N,87th (Howard-bound),87th,87th (Red Line),41430,True,True,False,False,False,False,False,False,False,False,"41.735372, -87.624717",41.735372,-87.624717,60620,70,60620,1085
30275,N,87th (Howard-bound),87th,87th (Red Line),41430,True,True,False,False,False,False,False,False,False,False,"41.735372, -87.624717",41.735372,-87.624717,60620,71,60620,48743
30275,N,87th (Howard-bound),87th,87th (Red Line),41430,True,True,False,False,False,False,False,False,False,False,"41.735372, -87.624717",41.735372,-87.624717,60620,72,60620,4
30275,N,87th (Howard-bound),87th,87th (Red Line),41430,True,True,False,False,False,False,False,False,False,False,"41.735372, -87.624717",41.735372,-87.624717,60620,73,60620,12513
30276,S,87th (95th-bound),87th,87th (Red Line),41430,True,True,False,False,False,False,False,False,False,False,"41.735372, -87.624717",41.735372,-87.624717,60620,44,60620,3304
30276,S,87th (95th-bound),87th,87th (Red Line),41430,True,True,False,False,False,False,False,False,False,False,"41.735372, -87.624717",41.735372,-87.624717,60620,49,60620,3392
30276,S,87th (95th-bound),87th,87th (Red Line),41430,True,True,False,False,False,False,False,False,False,False,"41.735372, -87.624717",41.735372,-87.624717,60620,68,60620,328
30276,S,87th (95th-bound),87th,87th (Red Line),41430,True,True,False,False,False,False,False,False,False,False,"41.735372, -87.624717",41.735372,-87.624717,60620,69,60620,2847
30276,S,87th (95th-bound),87th,87th (Red Line),41430,True,True,False,False,False,False,False,False,False,False,"41.735372, -87.624717",41.735372,-87.624717,60620,70,60620,1085
30276,S,87th (95th-bound),87th,87th (Red Line),41430,True,True,False,False,False,False,False,False,False,False,"41.735372, -87.624717",41.735372,-87.624717,60620,71,60620,48743
30276,S,87th (95th-bound),87th,87th (Red Line),41430,True,True,False,False,False,False,False,False,False,False,"41.735372, -87.624717",41.735372,-87.624717,60620,72,60620,4
30276,S,87th (95th-bound),87th,87th (Red Line),41430,True,True,False,False,False,False,False,False,False,False,"41.735372, -87.624717",41.735372,-87.624717,60620,73,60620,12513
30089,S,95th/Dan Ryan (95th-bound),95th/Dan Ryan,95th/Dan Ryan (Red Line),40450,True,True,False,False,False,False,False,False,False,False,"41.722377, -87.624342",41.722377,-87.624342,60628,49,60628,38126
30089,S,95th/Dan Ryan (95th-bound),95th/Dan Ryan,95th/Dan Ryan (Red Line),40450,True,True,False,False,False,False,False,False,False,False,"41.722377, -87.624342",41.722377,-87.624342,60628,50,60628,7278
30089,S,95th/Dan Ryan (95th-bound),95th/Dan Ryan,95th/Dan Ryan (Red Line),40450,True,True,False,False,False,False,False,False,False,False,"41.722377, -87.624342",41.722377,-87.624342,60628,53,60628,22290
30089,S,95th/Dan Ryan (95th-bound),95th/Dan Ryan,95th/Dan Ryan (Red Line),40450,True,True,False,False,False,False,False,False,False,False,"41.722377, -87.624342",41.722377,-87.624342,60628,54,60628,0
30089,S,95th/Dan Ryan (95th-bound),95th/Dan Ryan,95th/Dan Ryan (Red Line),40450,True,True,False,False,False,False,False,False,False,False,"41.722377, -87.624342",41.722377,-87.624342,60628,73,60628,4463
30089,S,95th/Dan Ryan (95th-bound),95th/Dan Ryan,95th/Dan Ryan (Red Line),40450,True,True,False,False,False,False,False,False,False,False,"41.722377, -87.624342",41.722377,-87.624342,60628,75,60628,45
30088,N,95th/Dan Ryan (Howard-bound),95th/Ran Ryan,95th/Ran Ryan (Red Line),40450,True,True,False,False,False,False,False,False,False,False,"41.722377, -87.624342",41.722377,-87.624342,60628,49,60628,38126
30088,N,95th/Dan Ryan (Howard-bound),95th/Ran Ryan,95th/Ran Ryan (Red Line),40450,True,True,False,False,False,False,False,False,False,False,"41.722377, -87.624342",41.722377,-87.624342,60628,50,60628,7278
30088,N,95th/Dan Ryan (Howard-bound),95th/Ran Ryan,95th/Ran Ryan (Red Line),40450,True,True,False,False,False,False,False,False,False,False,"41.722377, -87.624342",41.722377,-87.624342,60628,53,60628,22290
30088,N,95th/Dan Ryan (Howard-bound),95th/Ran Ryan,95th/Ran Ryan (Red Line),40450,True,True,False,False,False,False,False,False,False,False,"41.722377, -87.624342",41.722377,-87.624342,60628,54,60628,0
30088,N,95th/Dan Ryan (Howard-bound),95th/Ran Ryan,95th/Ran Ryan (Red Line),40450,True,True,False,False,False,False,False,False,False,False,"41.722377, -87.624342",41.722377,-87.624342,60628,73,60628,4463
30088,N,95th/Dan Ryan (Howard-bound),95th/Ran Ryan,95th/Ran Ryan (Red Line),40450,True,True,False,False,False,False,False,False,False,False,"41.722377, -87.624342",41.722377,-87.624342,60628,75,60628,45
30132,S,Adams/Wabash (Inner Loop),Adams/Wabash,"Adams/Wabash (Brown, Green, Orange, Pink & Purple Lines)",40680,False,False,False,True,False,False,True,False,True,True,"41.879507, -87.626037",41.879507,-87.626037,60603,32,60603,493
30131,N,Adams/Wabash (Outer Loop),Adams/Wabash,"Adams/Wabash (Brown, Green, Orange, Pink & Purple Lines)",40680,False,False,False,True,True,False,False,False,False,False,"41.879507, -87.626037",41.879507,-87.626037,60603,32,60603,493
30154,S,Monroe (Forest Pk-bound),Monroe,Monroe (Blue Line),40790,False,False,True,False,False,False,False,False,False,False,"41.880703, -87.629378",41.880703,-87.629378,60603,32,60603,493
30212,S,Monroe (95th-bound),Monroe,Monroe (Red Line),41090,False,True,False,False,False,False,False,False,False,False,"41.880745, -87.627696",41.880745,-87.627696,60603,32,60603,493
30211,N,Monroe (Howard-bound),Monroe,Monroe (Red Line),41090,False,True,False,False,False,False,False,False,False,False,"41.880745, -87.627696",41.880745,-87.627696,60603,32,60603,493
30153,N,Monroe (O'Hare-bound),Monroe,Monroe (Blue Line),40790,False,False,True,False,False,False,False,False,False,False,"41.880703, -87.629378",41.880703,-87.629378,60603,32,60603,493
30277,N,Addison (Kimball-bound),Addison,Addison (Brown Line),41440,True,False,False,False,True,False,False,False,False,False,"41.947028, -87.674642",41.947028,-87.674642,60613,03,60613,13161
30277,N,Addison (Kimball-bound),Addison,Addison (Brown Line),41440,True,False,False,False,True,False,False,False,False,False,"41.947028, -87.674642",41.947028,-87.674642,60613,05,60613,3944
30277,N,Addison (Kimball-bound),Addison,Addison (Brown Line),41440,True,False,False,False,True,False,False,False,False,False,"41.947028, -87.674642",41.947028,-87.674642,60613,06,60613,31176
30278,S,Addison (Loop-bound),Addison,Addison (Brown Line),41440,True,False,False,False,True,False,False,False,False,False,"41.947028, -87.674642",41.947028,-87.674642,60613,03,60613,13161
30278,S,Addison (Loop-bound),Addison,Addison (Brown Line),41440,True,False,False,False,True,False,False,False,False,False,"41.947028, -87.674642",41.947028,-87.674642,60613,05,60613,3944
30278,S,Addison (Loop-bound),Addison,Addison (Brown Line),41440,True,False,False,False,True,False,False,False,False,False,"41.947028, -87.674642",41.947028,-87.674642,60613,06,60613,31176
30274,S,Addison (95th-bound),Addison,Addison (Red Line),41420,True,True,False,False,False,False,False,False,False,False,"41.947428, -87.653626",41.947428,-87.653626,60613,03,60613,13161
30274,S,Addison (95th-bound),Addison,Addison (Red Line),41420,True,True,False,False,False,False,False,False,False,False,"41.947428, -87.653626",41.947428,-87.653626,60613,05,60613,3944
30274,S,Addison (95th-bound),Addison,Addison (Red Line),41420,True,True,False,False,False,False,False,False,False,False,"41.947428, -87.653626",41.947428,-87.653626,60613,06,60613,31176
30273,N,Addison (Howard-bound),Addison,Addison (Red Line),41420,True,True,False,False,False,False,False,False,False,False,"41.947428, -87.653626",41.947428,-87.653626,60613,03,60613,13161
30273,N,Addison (Howard-bound),Addison,Addison (Red Line),41420,True,True,False,False,False,False,False,False,False,False,"41.947428, -87.653626",41.947428,-87.653626,60613,05,60613,3944
30273,N,Addison (Howard-bound),Addison,Addison (Red Line),41420,True,True,False,False,False,False,False,False,False,False,"41.947428, -87.653626",41.947428,-87.653626,60613,06,60613,31176
30281,N,Irving Park (Kimball-bound),Irving Park,Irving Park (Brown Line),41460,True,False,False,False,True,False,False,False,False,False,"41.954521, -87.674868",41.954521,-87.674868,60613,03,60613,13161
30281,N,Irving Park (Kimball-bound),Irving Park,Irving Park (Brown Line),41460,True,False,False,False,True,False,False,False,False,False,"41.954521, -87.674868",41.954521,-87.674868,60613,05,60613,3944
30281,N,Irving Park (Kimball-bound),Irving Park,Irving Park (Brown Line),41460,True,False,False,False,True,False,False,False,False,False,"41.954521, -87.674868",41.954521,-87.674868,60613,06,60613,31176
30282,S,Irving Park (Loop-bound),Irving Park,Irving Park (Brown Line),41460,True,False,False,False,True,False,False,False,False,False,"41.954521, -87.674868",41.954521,-87.674868,60613,03,60613,13161
30282,S,Irving Park (Loop-bound),Irving Park,Irving Park (Brown Line),41460,True,False,False,False,True,False,False,False,False,False,"41.954521, -87.674868",41.954521,-87.674868,60613,05,60613,3944
30282,S,Irving Park (Loop-bound),Irving Park,Irving Park (Brown Line),41460,True,False,False,False,True,False,False,False,False,False,"41.954521, -87.674868",41.954521,-87.674868,60613,06,60613,31176
30287,N,Montrose (Kimball-bound),Montrose,Montrose (Brown Line),41500,True,False,False,False,True,False,False,False,False,False,"41.961756, -87.675047",41.961756,-87.675047,60613,03,60613,13161
30287,N,Montrose (Kimball-bound),Montrose,Montrose (Brown Line),41500,True,False,False,False,True,False,False,False,False,False,"41.961756, -87.675047",41.961756,-87.675047,60613,05,60613,3944
30287,N,Montrose (Kimball-bound),Montrose,Montrose (Brown Line),41500,True,False,False,False,True,False,False,False,False,False,"41.961756, -87.675047",41.961756,-87.675047,60613,06,60613,31176
30288,S,Montrose (Loop-bound),Montrose,Montrose (Brown Line),41500,True,False,False,False,True,False,False,False,False,False,"41.961756, -87.675047",41.961756,-87.675047,60613,03,60613,13161
30288,S,Montrose (Loop-bound),Montrose,Montrose (Brown Line),41500,True,False,False,False,True,False,False,False,False,False,"41.961756, -87.675047",41.961756,-87.675047,60613,05,60613,3944
30288,S,Montrose (Loop-bound),Montrose,Montrose (Brown Line),41500,True,False,False,False,True,False,False,False,False,False,"41.961756, -87.675047",41.961756,-87.675047,60613,06,60613,31176
30017,S,Sheridan (95th-bound),Sheridan,Sheridan (Red Line),40080,False,True,False,False,False,False,False,False,False,False,"41.953775, -87.654929",41.953775,-87.654929,60613,03,60613,13161
30017,S,Sheridan (95th-bound),Sheridan,Sheridan (Red Line),40080,False,True,False,False,False,False,False,False,False,False,"41.953775, -87.654929",41.953775,-87.654929,60613,05,60613,3944
30017,S,Sheridan (95th-bound),Sheridan,Sheridan (Red Line),40080,False,True,False,False,False,False,False,False,False,False,"41.953775, -87.654929",41.953775,-87.654929,60613,06,60613,31176
30016,N,Sheridan (Howard-bound),Sheridan,Sheridan (Red Line),40080,False,True,False,False,False,False,False,False,False,False,"41.953775, -87.654929",41.953775,-87.654929,60613,03,60613,13161
30016,N,Sheridan (Howard-bound),Sheridan,Sheridan (Red Line),40080,False,True,False,False,False,False,False,False,False,False,"41.953775, -87.654929",41.953775,-87.654929,60613,05,60613,3944
30016,N,Sheridan (Howard-bound),Sheridan,Sheridan (Red Line),40080,False,True,False,False,False,False,False,False,False,False,"41.953775, -87.654929",41.953775,-87.654929,60613,06,60613,31176
30293,N,Sheridan (Howard-Linden-bound),Sheridan,Sheridan (Red Line),40080,False,False,False,False,False,False,False,False,False,False,"41.953775, -87.654929",41.953775,-87.654929,60613,03,60613,13161
30293,N,Sheridan (Howard-Linden-bound),Sheridan,Sheridan (Red Line),40080,False,False,False,False,False,False,False,False,False,False,"41.953775, -87.654929",41.953775,-87.654929,60613,05,60613,3944
30293,N,Sheridan (Howard-Linden-bound),Sheridan,Sheridan (Red Line),40080,False,False,False,False,False,False,False,False,False,False,"41.953775, -87.654929",41.953775,-87.654929,60613,06,60613,31176
30294,S,Sheridan (Loop-bound),Sheridan,Sheridan (Red Line),40080,False,False,False,False,False,False,False,False,False,False,"41.953775, -87.654929",41.953775,-87.654929,60613,03,60613,13161
30294,S,Sheridan (Loop-bound),Sheridan,Sheridan (Red Line),40080,False,False,False,False,False,False,False,False,False,False,"41.953775, -87.654929",41.953775,-87.654929,60613,05,60613,3944
30294,S,Sheridan (Loop-bound),Sheridan,Sheridan (Red Line),40080,False,False,False,False,False,False,False,False,False,False,"41.953775, -87.654929",41.953775,-87.654929,60613,06,60613,31176
30230,S,Argyle (95th-bound),Argyle,Argyle (Red Line),41200,False,True,False,False,False,False,False,False,False,False,"41.973453, -87.65853",41.973453,-87.65853,60640,03,60640,43201
30230,S,Argyle (95th-bound),Argyle,Argyle (Red Line),41200,False,True,False,False,False,False,False,False,False,False,"41.973453, -87.65853",41.973453,-87.65853,60640,04,60640,5911
30230,S,Argyle (95th-bound),Argyle,Argyle (Red Line),41200,False,True,False,False,False,False,False,False,False,False,"41.973453, -87.65853",41.973453,-87.65853,60640,77,60640,16678
30229,N,Argyle (Howard-bound),Argyle,Argyle (Red Line),41200,False,True,False,False,False,False,False,False,False,False,"41.973453, -87.65853",41.973453,-87.65853,60640,03,60640,43201
30229,N,Argyle (Howard-bound),Argyle,Argyle (Red Line),41200,False,True,False,False,False,False,False,False,False,False,"41.973453, -87.65853",41.973453,-87.65853,60640,04,60640,5911
30229,N,Argyle (Howard-bound),Argyle,Argyle (Red Line),41200,False,True,False,False,False,False,False,False,False,False,"41.973453, -87.65853",41.973453,-87.65853,60640,77,60640,16678
30067,S,Berwyn (95th-bound),Berwyn,Berwyn (Red Line),40340,False,True,False,False,False,False,False,False,False,False,"41.977984, -87.658668",41.977984,-87.658668,60640,03,60640,43201
30067,S,Berwyn (95th-bound),Berwyn,Berwyn (Red Line),40340,False,True,False,False,False,False,False,False,False,False,"41.977984, -87.658668",41.977984,-87.658668,60640,04,60640,5911
30067,S,Berwyn (95th-bound),Berwyn,Berwyn (Red Line),40340,False,True,False,False,False,False,False,False,False,False,"41.977984, -87.658668",41.977984,-87.658668,60640,77,60640,16678
30066,N,Berwyn (Howard-bound),Berwyn,Berwyn (Red Line),40340,False,True,False,False,False,False,False,False,False,False,"41.977984, -87.658668",41.977984,-87.658668,60640,03,60640,43201
30066,N,Berwyn (Howard-bound),Berwyn,Berwyn (Red Line),40340,False,True,False,False,False,False,False,False,False,False,"41.977984, -87.658668",41.977984,-87.658668,60640,04,60640,5911
30066,N,Berwyn (Howard-bound),Berwyn,Berwyn (Red Line),40340,False,True,False,False,False,False,False,False,False,False,"41.977984, -87.658668",41.977984,-87.658668,60640,77,60640,16678
30150,S,Lawrence (95th-bound),Lawrence,Lawrence (Red Line),40770,False,True,False,False,False,False,False,False,False,False,"41.969139, -87.658493",41.969139,-87.658493,60640,03,60640,43201
30150,S,Lawrence (95th-bound),Lawrence,Lawrence (Red Line),40770,False,True,False,False,False,False,False,False,False,False,"41.969139, -87.658493",41.969139,-87.658493,60640,04,60640,5911
30150,S,Lawrence (95th-bound),Lawrence,Lawrence (Red Line),40770,False,True,False,False,False,False,False,False,False,False,"41.969139, -87.658493",41.969139,-87.658493,60640,77,60640,16678
30149,N,Lawrence (Howard-bound),Lawrence,Lawrence (Red Line),40770,False,True,False,False,False,False,False,False,False,False,"41.969139, -87.658493",41.969139,-87.658493,60640,03,60640,43201
30149,N,Lawrence (Howard-bound),Lawrence,Lawrence (Red Line),40770,False,True,False,False,False,False,False,False,False,False,"41.969139, -87.658493",41.969139,-87.658493,60640,04,60640,5911
30149,N,Lawrence (Howard-bound),Lawrence,Lawrence (Red Line),40770,False,True,False,False,False,False,False,False,False,False,"41.969139, -87.658493",41.969139,-87.658493,60640,77,60640,16678
30386,N,Wilson (Linden-bound),Wilson,Wilson (Red & Purple Lines),40540,True,False,False,False,False,False,True,False,False,False,"41.964273, -87.657588",41.964273,-87.657588,60640,03,60640,43201
30386,N,Wilson (Linden-bound),Wilson,Wilson (Red & Purple Lines),40540,True,False,False,False,False,False,True,False,False,False,"41.964273, -87.657588",41.964273,-87.657588,60640,04,60640,5911
30386,N,Wilson (Linden-bound),Wilson,Wilson (Red & Purple Lines),40540,True,False,False,False,False,False,True,False,False,False,"41.964273, -87.657588",41.964273,-87.657588,60640,77,60640,16678
30105,N,Wilson (Howard-bound),Wilson,Wilson (Red & Purple Lines),40540,True,True,False,False,False,False,False,False,False,False,"41.964273, -87.657588",41.964273,-87.657588,60640,03,60640,43201
30105,N,Wilson (Howard-bound),Wilson,Wilson (Red & Purple Lines),40540,True,True,False,False,False,False,False,False,False,False,"41.964273, -87.657588",41.964273,-87.657588,60640,04,60640,5911
30105,N,Wilson (Howard-bound),Wilson,Wilson (Red & Purple Lines),40540,True,True,False,False,False,False,False,False,False,False,"41.964273, -87.657588",41.964273,-87.657588,60640,77,60640,16678
30106,S,Wilson (95th-bound),Wilson,Wilson (Red & Purple Lines),40540,True,True,False,False,False,False,False,False,False,False,"41.964273, -87.657588",41.964273,-87.657588,60640,03,60640,43201
30106,S,Wilson (95th-bound),Wilson,Wilson (Red & Purple Lines),40540,True,True,False,False,False,False,False,False,False,False,"41.964273, -87.657588",41.964273,-87.657588,60640,04,60640,5911
30106,S,Wilson (95th-bound),Wilson,Wilson (Red & Purple Lines),40540,True,True,False,False,False,False,False,False,False,False,"41.964273, -87.657588",41.964273,-87.657588,60640,77,60640,16678
30385,S,Wilson (Loop-bound),Wilson,Wilson (Red & Purple Lines),40540,True,False,False,False,False,False,True,False,False,False,"41.964273, -87.657588",41.964273,-87.657588,60640,03,60640,43201
30385,S,Wilson (Loop-bound),Wilson,Wilson (Red & Purple Lines),40540,True,False,False,False,False,False,True,False,False,False,"41.964273, -87.657588",41.964273,-87.657588,60640,04,60640,5911
30385,S,Wilson (Loop-bound),Wilson,Wilson (Red & Purple Lines),40540,True,False,False,False,False,False,True,False,False,False,"41.964273, -87.657588",41.964273,-87.657588,60640,77,60640,16678
30127,N,Armitage (Kimball-Linden-bound),Armitage,Armitage (Brown & Purple Lines),40660,True,False,False,False,True,False,True,False,False,False,"41.918217, -87.652644",41.918217,-87.652644,60614,05,60614,301
30127,N,Armitage (Kimball-Linden-bound),Armitage,Armitage (Brown & Purple Lines),40660,True,False,False,False,True,False,True,False,False,False,"41.918217, -87.652644",41.918217,-87.652644,60614,06,60614,1717
30127,N,Armitage (Kimball-Linden-bound),Armitage,Armitage (Brown & Purple Lines),40660,True,False,False,False,True,False,True,False,False,False,"41.918217, -87.652644",41.918217,-87.652644,60614,07,60614,63545
30127,N,Armitage (Kimball-Linden-bound),Armitage,Armitage (Brown & Purple Lines),40660,True,False,False,False,True,False,True,False,False,False,"41.918217, -87.652644",41.918217,-87.652644,60614,22,60614,1054
30128,S,Armitage (Loop-bound),Armitage,Armitage (Brown & Purple Lines),40660,True,False,False,False,True,False,True,False,False,False,"41.918217, -87.652644",41.918217,-87.652644,60614,05,60614,301
30128,S,Armitage (Loop-bound),Armitage,Armitage (Brown & Purple Lines),40660,True,False,False,False,True,False,True,False,False,False,"41.918217, -87.652644",41.918217,-87.652644,60614,06,60614,1717
30128,S,Armitage (Loop-bound),Armitage,Armitage (Brown & Purple Lines),40660,True,False,False,False,True,False,True,False,False,False,"41.918217, -87.652644",41.918217,-87.652644,60614,07,60614,63545
30128,S,Armitage (Loop-bound),Armitage,Armitage (Brown & Purple Lines),40660,True,False,False,False,True,False,True,False,False,False,"41.918217, -87.652644",41.918217,-87.652644,60614,22,60614,1054
30103,N,Diversey (Kimball-Linden-bound),Diversey,Diversey (Brown & Purple Lines),40530,True,False,False,False,True,False,True,False,False,False,"41.932732, -87.653131",41.932732,-87.653131,60614,05,60614,301
30103,N,Diversey (Kimball-Linden-bound),Diversey,Diversey (Brown & Purple Lines),40530,True,False,False,False,True,False,True,False,False,False,"41.932732, -87.653131",41.932732,-87.653131,60614,06,60614,1717
30103,N,Diversey (Kimball-Linden-bound),Diversey,Diversey (Brown & Purple Lines),40530,True,False,False,False,True,False,True,False,False,False,"41.932732, -87.653131",41.932732,-87.653131,60614,07,60614,63545
30103,N,Diversey (Kimball-Linden-bound),Diversey,Diversey (Brown & Purple Lines),40530,True,False,False,False,True,False,True,False,False,False,"41.932732, -87.653131",41.932732,-87.653131,60614,22,60614,1054
30104,S,Diversey (Loop-bound),Diversey,Diversey (Brown & Purple Lines),40530,True,False,False,False,True,False,True,False,False,False,"41.932732, -87.653131",41.932732,-87.653131,60614,05,60614,301
30104,S,Diversey (Loop-bound),Diversey,Diversey (Brown & Purple Lines),40530,True,False,False,False,True,False,True,False,False,False,"41.932732, -87.653131",41.932732,-87.653131,60614,06,60614,1717
